Municipality code,Municipality,Age,Total
075018,Castrignano de' Greci,33,31
075018,Castrignano de' Greci,34,37
075018,Castrignano de' Greci,35,39
075018,Castrignano de' Greci,36,37
075018,Castrignano de' Greci,37,30
075018,Castrignano de' Greci,38,39
075018,Castrignano de' Greci,39,38
075018,Castrignano de' Greci,40,46
075018,Castrignano de' Greci,41,54
075018,Castrignano de' Greci,42,35
075018,Castrignano de' Greci,43,52
075018,Castrignano de' Greci,44,50
075018,Castrignano de' Greci,45,55
075018,Castrignano de' Greci,46,49
075018,Castrignano de' Greci,47,44
075018,Castrignano de' Greci,48,44
075018,Castrignano de' Greci,49,38
075018,Castrignano de' Greci,50,53
075018,Castrignano de' Greci,51,45
075018,Castrignano de' Greci,52,56
075018,Castrignano de' Greci,53,65
075018,Castrignano de' Greci,54,60
075018,Castrignano de' Greci,55,79
075018,Castrignano de' Greci,56,55
075018,Castrignano de' Greci,57,80
075018,Castrignano de' Greci,58,67
075018,Castrignano de' Greci,59,71
075018,Castrignano de' Greci,60,70
075018,Castrignano de' Greci,61,57
075018,Castrignano de' Greci,62,55
075018,Castrignano de' Greci,63,61
075018,Castrignano de' Greci,64,50
075018,Castrignano de' Greci,65,41
075019,Castrignano del Capo,18,65
075019,Castrignano del Capo,19,42
075019,Castrignano del Capo,20,41
075019,Castrignano del Capo,21,42
075019,Castrignano del Capo,22,56
075019,Castrignano del Capo,23,56
075019,Castrignano del Capo,24,44
075019,Castrignano del Capo,25,53
075019,Castrignano del Capo,26,54
075019,Castrignano del Capo,27,66
075019,Castrignano del Capo,28,49
075019,Castrignano del Capo,29,58
075019,Castrignano del Capo,30,50
075019,Castrignano del Capo,31,59
075019,Castrignano del Capo,32,51
075019,Castrignano del Capo,33,61
075019,Castrignano del Capo,34,53
075019,Castrignano del Capo,35,43
075019,Castrignano del Capo,36,44
075019,Castrignano del Capo,37,48
075019,Castrignano del Capo,38,56
075019,Castrignano del Capo,39,51
075019,Castrignano del Capo,40,49
075019,Castrignano del Capo,41,51
075019,Castrignano del Capo,42,56
075019,Castrignano del Capo,43,62
075019,Castrignano del Capo,44,59
075019,Castrignano del Capo,45,69
075019,Castrignano del Capo,46,69
075019,Castrignano del Capo,47,73
075019,Castrignano del Capo,48,56
075019,Castrignano del Capo,49,72
075019,Castrignano del Capo,50,66
075019,Castrignano del Capo,51,78
075019,Castrignano del Capo,52,78
075019,Castrignano del Capo,53,79
075019,Castrignano del Capo,54,82
075019,Castrignano del Capo,55,76
075019,Castrignano del Capo,56,96
075019,Castrignano del Capo,57,89
075019,Castrignano del Capo,58,84
075019,Castrignano del Capo,59,86
075019,Castrignano del Capo,60,78
075019,Castrignano del Capo,61,86
075019,Castrignano del Capo,62,83
075019,Castrignano del Capo,63,81
075019,Castrignano del Capo,64,71
075019,Castrignano del Capo,65,81
075096,Castro,18,18
075096,Castro,19,22
075096,Castro,20,21
075096,Castro,21,25
075096,Castro,22,28
075096,Castro,23,22
075096,Castro,24,26
075096,Castro,25,29
075096,Castro,26,25
075096,Castro,27,24
075096,Castro,28,26
075096,Castro,29,23
075096,Castro,30,29
075096,Castro,31,25
075096,Castro,32,32
075096,Castro,33,28
075096,Castro,34,31
075096,Castro,35,22
075096,Castro,36,25
075096,Castro,37,13
075096,Castro,38,19
075096,Castro,39,16
075096,Castro,40,22
075096,Castro,41,23
075096,Castro,42,36
075096,Castro,43,29
075096,Castro,44,30
075096,Castro,45,30
075096,Castro,46,27
075096,Castro,47,27
075096,Castro,48,28
075096,Castro,49,38
075096,Castro,50,45
075096,Castro,51,23
075096,Castro,52,39
075096,Castro,53,38
075096,Castro,54,35
075096,Castro,55,58
075096,Castro,56,41
075096,Castro,57,46
075096,Castro,58,36
075096,Castro,59,47
075096,Castro,60,43
075096,Castro,61,41
075096,Castro,62,46
075096,Castro,63,32
075096,Castro,64,45
075096,Castro,65,33
075020,Cavallino,18,121
075020,Cavallino,19,143
075020,Cavallino,20,128
075020,Cavallino,21,146
075020,Cavallino,22,165
075020,Cavallino,23,120
075020,Cavallino,24,127
075020,Cavallino,25,126
075020,Cavallino,26,136
075020,Cavallino,27,129
075020,Cavallino,28,119
075020,Cavallino,29,127
075020,Cavallino,30,131
075020,Cavallino,31,153
075020,Cavallino,32,145
075020,Cavallino,33,130
075020,Cavallino,34,135
075020,Cavallino,35,139
075020,Cavallino,36,153
075020,Cavallino,37,153
075020,Cavallino,38,178
075020,Cavallino,39,163
075020,Cavallino,40,171
075020,Cavallino,41,201
075020,Cavallino,42,188
075020,Cavallino,43,216
075020,Cavallino,44,221
075020,Cavallino,45,178
075020,Cavallino,46,197
075020,Cavallino,47,214
075020,Cavallino,48,218
075020,Cavallino,49,192
075020,Cavallino,50,227
075020,Cavallino,51,193
075020,Cavallino,52,212
075020,Cavallino,53,226
075020,Cavallino,54,207
075020,Cavallino,55,197
075020,Cavallino,56,218
075020,Cavallino,57,209
075020,Cavallino,58,246
075020,Cavallino,59,210
075020,Cavallino,60,198
075020,Cavallino,61,224
075020,Cavallino,62,174
075020,Cavallino,63,168
075020,Cavallino,64,165
075020,Cavallino,65,161
074003,Ceglie Messapica,18,175
074003,Ceglie Messapica,19,179
074003,Ceglie Messapica,20,166
074003,Ceglie Messapica,21,184
074003,Ceglie Messapica,22,161
074003,Ceglie Messapica,23,170
074003,Ceglie Messapica,24,171
074003,Ceglie Messapica,25,178
074003,Ceglie Messapica,26,192
074003,Ceglie Messapica,27,179
074003,Ceglie Messapica,28,194
074003,Ceglie Messapica,29,185
074003,Ceglie Messapica,30,191
074003,Ceglie Messapica,31,167
074003,Ceglie Messapica,32,216
074003,Ceglie Messapica,33,188
074003,Ceglie Messapica,34,205
074003,Ceglie Messapica,35,224
074003,Ceglie Messapica,36,192
074003,Ceglie Messapica,37,230
074003,Ceglie Messapica,38,233
074003,Ceglie Messapica,39,230
074003,Ceglie Messapica,40,223
074003,Ceglie Messapica,41,228
074003,Ceglie Messapica,42,235
074003,Ceglie Messapica,43,263
074003,Ceglie Messapica,44,241
074003,Ceglie Messapica,45,282
074003,Ceglie Messapica,46,311
074003,Ceglie Messapica,47,297
074003,Ceglie Messapica,48,295
074003,Ceglie Messapica,49,285
074003,Ceglie Messapica,50,282
074003,Ceglie Messapica,51,267
074003,Ceglie Messapica,52,263
074003,Ceglie Messapica,53,317
074003,Ceglie Messapica,54,327
074003,Ceglie Messapica,55,291
074003,Ceglie Messapica,56,314
074003,Ceglie Messapica,57,340
074003,Ceglie Messapica,58,299
074003,Ceglie Messapica,59,296
074003,Ceglie Messapica,60,305
074003,Ceglie Messapica,61,261
074003,Ceglie Messapica,62,310
074003,Ceglie Messapica,63,264
074003,Ceglie Messapica,64,268
074003,Ceglie Messapica,65,264
074004,Cellino San Marco,18,59
074004,Cellino San Marco,19,47
074004,Cellino San Marco,20,60
074004,Cellino San Marco,21,63
074004,Cellino San Marco,22,59
074004,Cellino San Marco,23,51
074004,Cellino San Marco,24,54
074004,Cellino San Marco,25,48
074004,Cellino San Marco,26,42
074004,Cellino San Marco,27,62
074004,Cellino San Marco,28,60
074004,Cellino San Marco,29,58
074004,Cellino San Marco,30,61
074004,Cellino San Marco,31,59
074004,Cellino San Marco,32,52
074004,Cellino San Marco,33,73
074004,Cellino San Marco,34,67
074004,Cellino San Marco,35,68
074004,Cellino San Marco,36,54
074004,Cellino San Marco,37,72
074004,Cellino San Marco,38,65
074004,Cellino San Marco,39,67
074004,Cellino San Marco,40,86
074004,Cellino San Marco,41,62
074004,Cellino San Marco,42,65
074004,Cellino San Marco,43,95
074004,Cellino San Marco,44,78
074004,Cellino San Marco,45,105
074004,Cellino San Marco,46,87
074004,Cellino San Marco,47,94
074004,Cellino San Marco,48,99
074004,Cellino San Marco,49,87
074004,Cellino San Marco,50,94
074004,Cellino San Marco,51,91
074004,Cellino San Marco,52,98
074004,Cellino San Marco,53,79
074004,Cellino San Marco,54,109
074004,Cellino San Marco,55,86
074004,Cellino San Marco,56,98
074004,Cellino San Marco,57,100
074004,Cellino San Marco,58,96
074004,Cellino San Marco,59,87
074004,Cellino San Marco,60,84
074004,Cellino San Marco,61,81
074004,Cellino San Marco,62,91
074004,Cellino San Marco,63,92
074004,Cellino San Marco,64,93
074004,Cellino San Marco,65,92
074005,Cisternino,18,107
074005,Cisternino,19,100
074005,Cisternino,20,107
074005,Cisternino,21,88
074005,Cisternino,22,106
074005,Cisternino,23,123
074005,Cisternino,24,104
074005,Cisternino,25,111
074005,Cisternino,26,105
074005,Cisternino,27,109
074005,Cisternino,28,99
074005,Cisternino,29,101
074005,Cisternino,30,114
074005,Cisternino,31,109
074005,Cisternino,32,99
074005,Cisternino,33,119
074005,Cisternino,34,102
074005,Cisternino,35,129
074005,Cisternino,36,101
074005,Cisternino,37,126
074005,Cisternino,38,125
074005,Cisternino,39,119
074005,Cisternino,40,125
074005,Cisternino,41,128
074005,Cisternino,42,145
074005,Cisternino,43,122
074005,Cisternino,44,151
074005,Cisternino,45,120
074005,Cisternino,46,137
074005,Cisternino,47,156
074005,Cisternino,48,185
074005,Cisternino,49,149
074005,Cisternino,50,189
074005,Cisternino,51,185
074005,Cisternino,52,167
074005,Cisternino,53,184
074005,Cisternino,54,186
074005,Cisternino,55,176
074005,Cisternino,56,204
074005,Cisternino,57,212
074005,Cisternino,58,193
074005,Cisternino,59,197
074005,Cisternino,60,186
074005,Cisternino,61,172
074005,Cisternino,62,180
074005,Cisternino,63,145
074005,Cisternino,64,160
074005,Cisternino,65,145
075021,Collepasso,18,52
075021,Collepasso,19,55
075021,Collepasso,20,56
075021,Collepasso,21,51
075021,Collepasso,22,68
075021,Collepasso,23,73
075021,Collepasso,24,49
075021,Collepasso,25,63
075021,Collepasso,26,63
075021,Collepasso,27,69
075021,Collepasso,28,57
075021,Collepasso,29,55
075021,Collepasso,30,77
075021,Collepasso,31,64
075021,Collepasso,32,56
075021,Collepasso,33,47
075021,Collepasso,34,68
075021,Collepasso,35,53
075021,Collepasso,36,58
075021,Collepasso,37,55
075021,Collepasso,38,69
075021,Collepasso,39,44
075021,Collepasso,40,61
075021,Collepasso,41,59
075021,Collepasso,42,59
075021,Collepasso,43,57
075021,Collepasso,44,64
075021,Collepasso,45,70
075021,Collepasso,46,62
075021,Collepasso,47,84
075021,Collepasso,48,91
075021,Collepasso,49,61
075021,Collepasso,50,90
075021,Collepasso,51,84
075021,Collepasso,52,73
075021,Collepasso,53,81
075021,Collepasso,54,75
075021,Collepasso,55,85
075021,Collepasso,56,107
075021,Collepasso,57,97
075021,Collepasso,58,65
075021,Collepasso,59,79
075021,Collepasso,60,77
075021,Collepasso,61,90
075021,Collepasso,62,74
075021,Collepasso,63,89
075021,Collepasso,64,72
075021,Collepasso,65,94
075022,Copertino,18,286
075022,Copertino,19,250
075022,Copertino,20,274
075022,Copertino,21,254
075022,Copertino,22,283
075022,Copertino,23,234
075022,Copertino,24,252
075022,Copertino,25,234
075022,Copertino,26,233
075022,Copertino,27,202
075022,Copertino,28,222
075022,Copertino,29,253
075022,Copertino,30,281
075022,Copertino,31,248
075022,Copertino,32,253
075022,Copertino,33,234
075022,Copertino,34,287
075022,Copertino,35,236
075022,Copertino,36,263
075022,Copertino,37,241
075022,Copertino,38,282
075022,Copertino,39,275
075022,Copertino,40,267
075022,Copertino,41,280
075022,Copertino,42,336
075022,Copertino,43,333
075022,Copertino,44,360
075022,Copertino,45,327
075022,Copertino,46,359
075022,Copertino,47,339
075022,Copertino,48,372
075022,Copertino,49,354
075022,Copertino,50,311
075022,Copertino,51,325
075022,Copertino,52,321
075022,Copertino,53,316
075022,Copertino,54,352
075022,Copertino,55,376
075022,Copertino,56,310
075022,Copertino,57,310
075022,Copertino,58,335
075022,Copertino,59,326
075022,Copertino,60,322
075022,Copertino,61,314
075022,Copertino,62,309
075022,Copertino,63,319
075022,Copertino,64,312
075022,Copertino,65,270
075023,Corigliano d'Otranto,18,50
075023,Corigliano d'Otranto,19,56
075023,Corigliano d'Otranto,20,44
075023,Corigliano d'Otranto,21,55
075023,Corigliano d'Otranto,22,59
075023,Corigliano d'Otranto,23,51
075023,Corigliano d'Otranto,24,48
075023,Corigliano d'Otranto,25,63
075023,Corigliano d'Otranto,26,56
075023,Corigliano d'Otranto,27,53
075023,Corigliano d'Otranto,28,67
075023,Corigliano d'Otranto,29,65
075023,Corigliano d'Otranto,30,63
075023,Corigliano d'Otranto,31,58
075023,Corigliano d'Otranto,32,70
075023,Corigliano d'Otranto,33,50
075023,Corigliano d'Otranto,34,67
075023,Corigliano d'Otranto,35,64
075023,Corigliano d'Otranto,36,63
075023,Corigliano d'Otranto,37,52
075023,Corigliano d'Otranto,38,71
075023,Corigliano d'Otranto,39,66
075023,Corigliano d'Otranto,40,75
075023,Corigliano d'Otranto,41,63
075023,Corigliano d'Otranto,42,70
075023,Corigliano d'Otranto,43,82
075023,Corigliano d'Otranto,44,68
075023,Corigliano d'Otranto,45,95
075023,Corigliano d'Otranto,46,97
075023,Corigliano d'Otranto,47,84
075023,Corigliano d'Otranto,48,71
075023,Corigliano d'Otranto,49,86
075023,Corigliano d'Otranto,50,74
075023,Corigliano d'Otranto,51,71
075023,Corigliano d'Otranto,52,98
075023,Corigliano d'Otranto,53,68
075023,Corigliano d'Otranto,54,93
075023,Corigliano d'Otranto,55,69
075023,Corigliano d'Otranto,56,97
075023,Corigliano d'Otranto,57,97
075023,Corigliano d'Otranto,58,99
075023,Corigliano d'Otranto,59,103
075023,Corigliano d'Otranto,60,102
075023,Corigliano d'Otranto,61,79
075023,Corigliano d'Otranto,62,85
075023,Corigliano d'Otranto,63,74
075023,Corigliano d'Otranto,64,72
075023,Corigliano d'Otranto,65,92
075024,Corsano,18,43
075024,Corsano,19,59
075024,Corsano,20,57
075024,Corsano,21,63
075024,Corsano,22,59
075024,Corsano,23,56
075024,Corsano,24,51
075024,Corsano,25,62
075024,Corsano,26,62
075024,Corsano,27,45
075024,Corsano,28,69
075024,Corsano,29,53
075024,Corsano,30,80
075024,Corsano,31,65
075024,Corsano,32,79
075024,Corsano,33,56
075024,Corsano,34,52
075024,Corsano,35,73
075024,Corsano,36,67
075024,Corsano,37,50
075024,Corsano,38,70
075024,Corsano,39,73
075024,Corsano,40,53
075024,Corsano,41,51
075024,Corsano,42,67
075024,Corsano,43,51
075024,Corsano,44,57
075024,Corsano,45,67
075024,Corsano,46,68
075024,Corsano,47,59
075024,Corsano,48,66
075024,Corsano,49,70
075024,Corsano,50,64
075024,Corsano,51,78
075024,Corsano,52,65
075024,Corsano,53,65
075024,Corsano,54,75
075024,Corsano,55,94
075024,Corsano,56,76
075024,Corsano,57,98
075024,Corsano,58,94
075024,Corsano,59,84
075024,Corsano,60,71
075024,Corsano,61,81
075024,Corsano,62,82
075024,Corsano,63,82
075024,Corsano,64,90
075024,Corsano,65,75
073004,Crispiano,18,148
073004,Crispiano,19,139
073004,Crispiano,20,105
073004,Crispiano,21,137
073004,Crispiano,22,142
073004,Crispiano,23,112
073004,Crispiano,24,127
073004,Crispiano,25,141
073004,Crispiano,26,123
073004,Crispiano,27,139
073004,Crispiano,28,114
073004,Crispiano,29,100
073004,Crispiano,30,119
073004,Crispiano,31,113
073004,Crispiano,32,130
073004,Crispiano,33,118
073004,Crispiano,34,114
073004,Crispiano,35,144
073004,Crispiano,36,137
073004,Crispiano,37,159
073004,Crispiano,38,165
073004,Crispiano,39,183
073004,Crispiano,40,175
073004,Crispiano,41,182
073004,Crispiano,42,159
073004,Crispiano,43,216
073004,Crispiano,44,185
073004,Crispiano,45,214
073004,Crispiano,46,229
073004,Crispiano,47,220
073004,Crispiano,48,209
073004,Crispiano,49,203
073004,Crispiano,50,195
073004,Crispiano,51,222
073004,Crispiano,52,206
073004,Crispiano,53,225
073004,Crispiano,54,202
073004,Crispiano,55,213
073004,Crispiano,56,213
073004,Crispiano,57,200
073004,Crispiano,58,207
073004,Crispiano,59,164
073004,Crispiano,60,178
073004,Crispiano,61,174
073004,Crispiano,62,166
073004,Crispiano,63,143
073004,Crispiano,64,165
073004,Crispiano,65,171
075025,Cursi,18,41
075025,Cursi,19,47
075025,Cursi,20,44
075025,Cursi,21,50
075025,Cursi,22,42
075025,Cursi,23,30
075025,Cursi,24,50
075025,Cursi,25,43
075025,Cursi,26,44
075025,Cursi,27,23
075025,Cursi,28,38
075025,Cursi,29,48
075025,Cursi,30,40
075025,Cursi,31,35
075025,Cursi,32,38
075025,Cursi,33,35
075025,Cursi,34,34
075025,Cursi,35,49
075025,Cursi,36,40
075025,Cursi,37,39
075025,Cursi,38,50
075025,Cursi,39,42
075025,Cursi,40,52
075025,Cursi,41,48
075025,Cursi,42,57
075025,Cursi,43,54
075025,Cursi,44,44
075025,Cursi,45,39
075025,Cursi,46,50
075025,Cursi,47,58
075025,Cursi,48,63
075025,Cursi,49,53
075025,Cursi,50,69
075025,Cursi,51,46
075025,Cursi,52,64
075025,Cursi,53,68
075025,Cursi,54,62
075025,Cursi,55,62
075025,Cursi,56,63
075025,Cursi,57,59
075025,Cursi,58,58
075025,Cursi,59,63
075025,Cursi,60,65
075025,Cursi,61,54
075025,Cursi,62,51
075025,Cursi,63,64
075025,Cursi,64,53
075025,Cursi,65,53
075026,Cutrofiano,18,78
075026,Cutrofiano,19,77
075026,Cutrofiano,20,79
075026,Cutrofiano,21,80
075026,Cutrofiano,22,74
075026,Cutrofiano,23,84
075026,Cutrofiano,24,82
075026,Cutrofiano,25,79
075026,Cutrofiano,26,67
075026,Cutrofiano,27,92
075026,Cutrofiano,28,78
075026,Cutrofiano,29,81
075026,Cutrofiano,30,91
075026,Cutrofiano,31,101
075026,Cutrofiano,32,83
075026,Cutrofiano,33,102
075026,Cutrofiano,34,105
075026,Cutrofiano,35,108
075026,Cutrofiano,36,112
075026,Cutrofiano,37,100
075026,Cutrofiano,38,102
075026,Cutrofiano,39,95
075026,Cutrofiano,40,100
075026,Cutrofiano,41,106
075026,Cutrofiano,42,120
075026,Cutrofiano,43,123
075026,Cutrofiano,44,113
075026,Cutrofiano,45,142
075026,Cutrofiano,46,113
075026,Cutrofiano,47,151
075026,Cutrofiano,48,149
075026,Cutrofiano,49,143
075026,Cutrofiano,50,121
075026,Cutrofiano,51,133
075026,Cutrofiano,52,129
075026,Cutrofiano,53,122
075026,Cutrofiano,54,140
075026,Cutrofiano,55,114
075026,Cutrofiano,56,137
075026,Cutrofiano,57,139
075026,Cutrofiano,58,157
075026,Cutrofiano,59,120
075026,Cutrofiano,60,124
075026,Cutrofiano,61,139
075026,Cutrofiano,62,122
075026,Cutrofiano,63,114
075026,Cutrofiano,64,104
075026,Cutrofiano,65,123
075027,Diso,18,25
075027,Diso,19,29
075027,Diso,20,27
075027,Diso,21,22
075027,Diso,22,20
075027,Diso,23,23
075027,Diso,24,20
075027,Diso,25,25
075027,Diso,26,24
075027,Diso,27,27
075027,Diso,28,21
075027,Diso,29,32
075027,Diso,30,30
075027,Diso,31,42
075027,Diso,32,34
075027,Diso,33,22
075027,Diso,34,24
075027,Diso,35,27
075027,Diso,36,28
075027,Diso,37,35
075027,Diso,38,25
075027,Diso,39,35
075027,Diso,40,19
075027,Diso,41,40
075027,Diso,42,34
075027,Diso,43,32
075027,Diso,44,35
075027,Diso,45,32
075027,Diso,46,30
075027,Diso,47,40
075027,Diso,48,26
075027,Diso,49,25
075027,Diso,50,34
075027,Diso,51,41
075027,Diso,52,38
075027,Diso,53,49
075027,Diso,54,37
075027,Diso,55,60
075027,Diso,56,52
075027,Diso,57,48
075027,Diso,58,39
075027,Diso,59,54
075027,Diso,60,62
075027,Diso,61,49
075027,Diso,62,49
075027,Diso,63,53
075027,Diso,64,39
075027,Diso,65,49
074006,Erchie,18,102
074006,Erchie,19,94
074006,Erchie,20,75
074006,Erchie,21,85
074006,Erchie,22,106
074006,Erchie,23,95
074006,Erchie,24,86
074006,Erchie,25,115
074006,Erchie,26,96
074006,Erchie,27,97
074006,Erchie,28,99
074006,Erchie,29,97
074006,Erchie,30,99
074006,Erchie,31,94
074006,Erchie,32,109
074006,Erchie,33,108
074006,Erchie,34,131
074006,Erchie,35,97
074006,Erchie,36,102
074006,Erchie,37,102
074006,Erchie,38,95
074006,Erchie,39,115
074006,Erchie,40,105
074006,Erchie,41,113
074006,Erchie,42,98
074006,Erchie,43,105
074006,Erchie,44,92
074006,Erchie,45,119
074006,Erchie,46,115
074006,Erchie,47,132
074006,Erchie,48,141
074006,Erchie,49,117
074006,Erchie,50,117
074006,Erchie,51,110
074006,Erchie,52,117
074006,Erchie,53,123
074006,Erchie,54,108
074006,Erchie,55,127
074006,Erchie,56,112
074006,Erchie,57,140
074006,Erchie,58,153
074006,Erchie,59,147
074006,Erchie,60,135
074006,Erchie,61,114
074006,Erchie,62,123
074006,Erchie,63,118
074006,Erchie,64,107
074006,Erchie,65,109
073005,Faggiano,18,37
073005,Faggiano,19,35
073005,Faggiano,20,24
073005,Faggiano,21,45
073005,Faggiano,22,39
073005,Faggiano,23,28
073005,Faggiano,24,33
073005,Faggiano,25,28
073005,Faggiano,26,28
073005,Faggiano,27,38
073005,Faggiano,28,26
073005,Faggiano,29,36
073005,Faggiano,30,33
073005,Faggiano,31,30
073005,Faggiano,32,35
073005,Faggiano,33,42
073005,Faggiano,34,42
073005,Faggiano,35,40
073005,Faggiano,36,45
073005,Faggiano,37,48
073005,Faggiano,38,36
073005,Faggiano,39,49
073005,Faggiano,40,41
073005,Faggiano,41,58
073005,Faggiano,42,57
073005,Faggiano,43,66
073005,Faggiano,44,45
073005,Faggiano,45,74
073005,Faggiano,46,49
073005,Faggiano,47,55
073005,Faggiano,48,51
073005,Faggiano,49,59
073005,Faggiano,50,53
073005,Faggiano,51,40
073005,Faggiano,52,50
073005,Faggiano,53,49
073005,Faggiano,54,60
073005,Faggiano,55,45
073005,Faggiano,56,58
073005,Faggiano,57,55
073005,Faggiano,58,48
073005,Faggiano,59,44
073005,Faggiano,60,44
073005,Faggiano,61,52
073005,Faggiano,62,43
073005,Faggiano,63,58
073005,Faggiano,64,49
073005,Faggiano,65,43
074007,Fasano,18,353
074007,Fasano,19,353
074007,Fasano,20,357
074007,Fasano,21,439
074007,Fasano,22,400
074007,Fasano,23,481
074007,Fasano,24,437
074007,Fasano,25,422
074007,Fasano,26,422
074007,Fasano,27,447
074007,Fasano,28,439
074007,Fasano,29,436
074007,Fasano,30,474
074007,Fasano,31,464
074007,Fasano,32,429
074007,Fasano,33,462
074007,Fasano,34,461
074007,Fasano,35,488
074007,Fasano,36,470
074007,Fasano,37,451
074007,Fasano,38,448
074007,Fasano,39,459
074007,Fasano,40,481
074007,Fasano,41,476
074007,Fasano,42,499
074007,Fasano,43,594
074007,Fasano,44,561
074007,Fasano,45,612
074007,Fasano,46,626
074007,Fasano,47,624
074007,Fasano,48,614
074007,Fasano,49,578
074007,Fasano,50,568
074007,Fasano,51,625
074007,Fasano,52,583
074007,Fasano,53,610
074007,Fasano,54,630
074007,Fasano,55,617
074007,Fasano,56,662
074007,Fasano,57,676
074007,Fasano,58,652
074007,Fasano,59,620
074007,Fasano,60,589
074007,Fasano,61,562
074007,Fasano,62,578
074007,Fasano,63,497
074007,Fasano,64,524
074007,Fasano,65,481
073006,Fragagnano,18,51
073006,Fragagnano,19,48
073006,Fragagnano,20,56
073006,Fragagnano,21,52
073006,Fragagnano,22,48
073006,Fragagnano,23,56
073006,Fragagnano,24,44
073006,Fragagnano,25,58
073006,Fragagnano,26,46
073006,Fragagnano,27,40
073006,Fragagnano,28,41
073006,Fragagnano,29,34
073006,Fragagnano,30,46
073006,Fragagnano,31,47
073006,Fragagnano,32,48
073006,Fragagnano,33,59
073006,Fragagnano,34,47
073006,Fragagnano,35,43
073006,Fragagnano,36,50
073006,Fragagnano,37,52
073006,Fragagnano,38,49
073006,Fragagnano,39,66
073006,Fragagnano,40,61
073006,Fragagnano,41,64
073006,Fragagnano,42,51
073006,Fragagnano,43,60
073006,Fragagnano,44,74
073006,Fragagnano,45,67
073006,Fragagnano,46,89
073006,Fragagnano,47,82
073006,Fragagnano,48,84
073006,Fragagnano,49,75
073006,Fragagnano,50,84
073006,Fragagnano,51,65
073006,Fragagnano,52,83
073006,Fragagnano,53,70
073006,Fragagnano,54,77
073006,Fragagnano,55,79
073006,Fragagnano,56,62
073006,Fragagnano,57,72
073006,Fragagnano,58,83
073006,Fragagnano,59,74
073006,Fragagnano,60,57
073006,Fragagnano,61,90
073006,Fragagnano,62,74
073006,Fragagnano,63,84
073006,Fragagnano,64,61
073006,Fragagnano,65,75
074008,Francavilla Fontana,18,424
074008,Francavilla Fontana,19,386
074008,Francavilla Fontana,20,392
074008,Francavilla Fontana,21,360
074008,Francavilla Fontana,22,397
074008,Francavilla Fontana,23,404
074008,Francavilla Fontana,24,404
074008,Francavilla Fontana,25,361
074008,Francavilla Fontana,26,360
074008,Francavilla Fontana,27,374
074008,Francavilla Fontana,28,354
074008,Francavilla Fontana,29,418
074008,Francavilla Fontana,30,437
074008,Francavilla Fontana,31,417
074008,Francavilla Fontana,32,392
074008,Francavilla Fontana,33,406
074008,Francavilla Fontana,34,438
074008,Francavilla Fontana,35,457
074008,Francavilla Fontana,36,429
074008,Francavilla Fontana,37,460
074008,Francavilla Fontana,38,425
074008,Francavilla Fontana,39,405
074008,Francavilla Fontana,40,443
074008,Francavilla Fontana,41,373
074008,Francavilla Fontana,42,433
074008,Francavilla Fontana,43,475
074008,Francavilla Fontana,44,532
074008,Francavilla Fontana,45,532
074008,Francavilla Fontana,46,536
074008,Francavilla Fontana,47,509
074008,Francavilla Fontana,48,553
074008,Francavilla Fontana,49,533
074008,Francavilla Fontana,50,521
074008,Francavilla Fontana,51,508
074008,Francavilla Fontana,52,562
074008,Francavilla Fontana,53,541
074008,Francavilla Fontana,54,524
074008,Francavilla Fontana,55,516
074008,Francavilla Fontana,56,515
074008,Francavilla Fontana,57,522
074008,Francavilla Fontana,58,581
074008,Francavilla Fontana,59,498
074008,Francavilla Fontana,60,493
074008,Francavilla Fontana,61,517
074008,Francavilla Fontana,62,469
074008,Francavilla Fontana,63,461
074008,Francavilla Fontana,64,456
074008,Francavilla Fontana,65,426
075028,Gagliano del Capo,18,47
075028,Gagliano del Capo,19,51
075028,Gagliano del Capo,20,51
075028,Gagliano del Capo,21,74
075028,Gagliano del Capo,22,48
075028,Gagliano del Capo,23,51
075028,Gagliano del Capo,24,74
075028,Gagliano del Capo,25,52
075028,Gagliano del Capo,26,58
075028,Gagliano del Capo,27,61
075028,Gagliano del Capo,28,56
075028,Gagliano del Capo,29,58
075028,Gagliano del Capo,30,49
075028,Gagliano del Capo,31,47
075028,Gagliano del Capo,32,58
075028,Gagliano del Capo,33,40
075028,Gagliano del Capo,34,44
075028,Gagliano del Capo,35,40
075028,Gagliano del Capo,36,52
075028,Gagliano del Capo,37,39
075028,Gagliano del Capo,38,53
075028,Gagliano del Capo,39,57
075028,Gagliano del Capo,40,45
075028,Gagliano del Capo,41,58
075028,Gagliano del Capo,42,38
075028,Gagliano del Capo,43,62
075028,Gagliano del Capo,44,59
075028,Gagliano del Capo,45,58
075028,Gagliano del Capo,46,69
075028,Gagliano del Capo,47,65
075028,Gagliano del Capo,48,69
075028,Gagliano del Capo,49,50
075028,Gagliano del Capo,50,54
075028,Gagliano del Capo,51,91
075028,Gagliano del Capo,52,54
075028,Gagliano del Capo,53,72
075028,Gagliano del Capo,54,77
075028,Gagliano del Capo,55,86
075028,Gagliano del Capo,56,94
075028,Gagliano del Capo,57,99
075028,Gagliano del Capo,58,83
075028,Gagliano del Capo,59,89
075028,Gagliano del Capo,60,68
075028,Gagliano del Capo,61,88
075028,Gagliano del Capo,62,85
075028,Gagliano del Capo,63,60
075028,Gagliano del Capo,64,82
